Date 1,Date 2,Similarity
2022-02-17,2016-07-17,0.9777
2022-10-10,2017-05-18,0.9777
2021-10-06,2016-09-14,0.9776
2021-10-06,2017-09-14,0.9776
2016-09-23,2016-07-07,0.9776
2016-07-07,2017-09-23,0.9776
2020-04-13,2021-09-13,0.9776
2017-01-19,2020-04-11,0.9776
2017-08-24,2016-07-24,0.9776
2017-10-24,2016-07-24,0.9776
2021-09-22,2020-04-22,0.9776
2016-02-10,2019-02-10,0.9776
2017-09-08,2022-01-23,0.9776
2017-09-04,2022-04-18,0.9775
2019-11-28,2019-07-28,0.9775
2017-12-18,2020-02-18,0.9775
2018-01-02,2021-01-02,0.9774
2020-04-10,2021-08-19,0.9774
2020-04-10,2022-02-19,0.9774
2020-04-10,2017-05-18,0.9774
2020-04-13,2022-04-13,0.9774
2020-04-13,2022-01-17,0.9774
2021-09-09,2017-01-22,0.9774
2022-01-22,2017-07-24,0.9773
2022-01-22,2017-07-23,0.9773
2022-01-22,2016-11-09,0.9773
2022-01-22,2017-08-23,0.9773
2017-04-09,2017-02-23,0.9773
2022-10-09,2021-06-21,0.9773
2016-10-13,2022-01-19,0.9773
2016-10-13,2022-04-11,0.9773
2017-04-15,2021-08-31,0.9773
2017-05-15,2021-08-31,0.9773
2016-10-09,2017-02-23,0.9773
2016-07-19,2017-11-10,0.9773
2021-08-23,2016-11-08,0.9773
2022-07-23,2016-11-08,0.9773
2022-07-24,2016-11-08,0.9773
2022-04-17,2022-01-26,0.9773
2016-07-16,2021-08-16,0.9773
2020-04-01,2016-07-03,0.9772
2017-11-03,2016-12-29,0.9772
2017-04-17,2016-09-05,0.9772
2021-08-19,2017-11-10,0.9772
2018-03-02,2022-03-02,0.9772
2022-10-19,2017-03-07,0.9772
2022-07-27,2017-03-07,0.9772
2021-09-22,2021-08-05,0.9772
2020-04-11,2017-04-11,0.9771
2016-09-01,2017-04-21,0.977
2016-09-01,2017-05-21,0.977
2017-04-21,2017-09-01,0.977
2017-09-01,2017-05-21,0.977
2020-04-10,2016-07-19,0.977
2017-02-10,2017-07-05,0.977
2022-04-24,2020-04-24,0.977
2022-01-01,2020-04-24,0.977
2016-07-01,2021-10-06,0.977
2021-07-24,2020-07-04,0.9769
2017-07-03,2017-06-29,0.9769
2017-05-11,2020-04-11,0.9769
2022-04-14,2016-07-31,0.9769
2021-09-22,2017-02-05,0.9769
2018-03-17,2020-02-17,0.9769
2021-01-03,2018-01-03,0.9769
2017-04-03,2020-04-03,0.9769
2022-04-06,2020-04-06,0.9768
2018-03-10,2020-02-10,0.9768
2021-12-29,2017-11-03,0.9767
2017-11-03,2022-11-28,0.9767
2021-06-19,2016-07-21,0.9767
2021-07-11,2020-07-11,0.9767
2017-07-24,2017-01-22,0.9767
2017-07-23,2017-01-22,0.9767
2021-08-05,2017-08-05,0.9767
2016-11-30,2017-01-19,0.9766
2016-11-30,2017-04-11,0.9766
2018-03-06,2017-12-06,0.9766
2022-01-19,2017-08-21,0.9766
2022-01-19,2017-10-21,0.9766
2017-08-21,2022-04-11,0.9766
2017-10-21,2022-04-11,0.9766
2016-10-09,2016-11-08,0.9766
2016-12-27,2017-06-27,0.9766
2018-02-01,2018-07-24,0.9765
2019-11-24,2019-07-24,0.9765
2016-11-29,2021-12-29,0.9764
2016-11-29,2022-11-28,0.9764
2021-12-29,2016-08-03,0.9764
2016-08-03,2022-11-28,0.9764
2017-07-03,2016-12-29,0.9764
2020-07-16,2021-07-16,0.9764
2017-01-13,2017-05-28,0.9764
2020-04-20,2017-04-20,0.9764
2022-04-15,2017-10-31,0.9764
2022-04-15,2017-08-31,0.9764
2017-09-08,2017-01-23,0.9764
2016-09-07,2017-01-23,0.9764
2017-09-07,2017-01-23,0.9764
2016-09-08,2017-01-23,0.9764
2017-10-31,2022-01-24,0.9764
2017-08-31,2022-01-24,0.9764
2017-09-08,2017-10-31,0.9764
2017-09-08,2017-08-31,0.9764
2016-09-07,2017-10-31,0.9764
2016-09-07,2017-08-31,0.9764
2017-09-07,2017-10-31,0.9764
2017-09-07,2017-08-31,0.9764
2016-09-08,2017-10-31,0.9764
2016-09-08,2017-08-31,0.9764
2022-01-19,2016-10-12,0.9764
2016-10-12,2022-04-11,0.9764
2014-10-25,2015-09-25,0.9764
2017-05-12,2016-09-05,0.9763
2018-10-28,2018-10-05,0.9763
2022-03-12,2017-12-12,0.9762
2016-11-15,2017-11-17,0.9762
2017-11-17,2016-08-17,0.9762
2018-10-26,2018-10-08,0.9762
2020-03-11,2020-01-11,0.9761
2022-07-05,2017-07-05,0.976
2017-11-17,2016-10-30,0.976
2017-04-09,2017-09-09,0.9759
2017-11-27,2021-10-19,0.9759
2017-02-15,2017-08-15,0.9759
2022-07-28,2021-10-06,0.9759
2021-10-09,2022-10-09,0.9759
2022-01-22,2020-04-09,0.9759
2016-11-30,2017-05-11,0.9759
2017-08-30,2020-04-16,0.9759
2017-10-30,2020-04-16,0.9759
2018-03-01,2022-03-01,0.9758
2021-01-28,2018-01-28,0.9758
2021-08-10,2016-11-27,0.9758
2014-06-25,2015-05-25,0.9758
2022-03-12,2018-03-12,0.9758
2018-10-12,2018-10-13,0.9758
2017-11-09,2016-10-24,0.9757
2022-10-10,2017-11-10,0.9757
2021-10-06,2016-10-06,0.9757
2014-12-20,2015-06-20,0.9757
2021-10-06,2021-09-14,0.9757
2018-01-01,2021-01-01,0.9757
2017-01-24,2021-09-08,0.9757
2017-01-24,2021-09-07,0.9757
2021-11-18,2021-07-13,0.9756
2016-09-01,2022-04-21,0.9756
2022-04-21,2017-09-01,0.9756
2018-01-26,2021-01-26,0.9756
2014-12-05,2015-06-05,0.9756
2016-10-09,2016-07-23,0.9755
2017-10-10,2016-11-27,0.9755
2016-11-27,2017-08-10,0.9755
2017-09-10,2020-04-12,0.9755
2022-01-22,2022-02-23,0.9755
2017-03-24,2022-02-17,0.9755
2021-07-30,2020-07-10,0.9755
2016-02-03,2019-02-03,0.9755
2020-04-20,2017-05-08,0.9755
2020-04-20,2022-04-20,0.9755
2017-12-07,2018-03-07,0.9754
2021-10-06,2016-11-04,0.9754
2017-05-23,2017-02-07,0.9754
2020-02-24,2018-03-24,0.9754
2016-02-25,2019-02-25,0.9754
2020-02-01,2017-12-06,0.9754
2015-05-18,2014-06-18,0.9753
2017-10-10,2017-11-05,0.9753
2017-11-05,2017-08-10,0.9753
2017-09-11,2020-04-11,0.9753
2016-09-11,2020-04-11,0.9753
2017-04-09,2021-09-09,0.9753
2022-10-12,2020-04-11,0.9753
2022-07-22,2020-04-11,0.9753
2021-09-12,2017-05-18,0.9752
2021-10-06,2017-02-01,0.9752
2018-11-17,2019-04-17,0.9752
2017-01-01,2020-04-24,0.9752
2014-10-25,2014-05-25,0.9751
2020-07-13,2021-07-13,0.9751
2020-01-20,2020-03-20,0.9751
2019-07-29,2019-11-29,0.9751
2018-01-22,2021-01-22,0.975
2015-01-05,2013-12-05,0.975
2022-04-14,2021-09-08,0.975
2022-04-14,2021-09-07,0.975
2021-06-06,2022-04-25,0.975
2017-01-24,2017-10-31,0.975
2017-01-24,2017-08-31,0.975
2022-12-10,2022-01-18,0.975
2021-10-06,2017-07-28,0.9749
2021-10-06,2017-03-06,0.9749
2020-03-25,2020-11-24,0.9749
2018-03-27,2017-12-27,0.9748
2016-07-29,2021-06-27,0.9748
2016-11-27,2021-06-08,0.9748
2021-10-09,2017-01-22,0.9748
2017-11-09,2021-08-17,0.9748
2016-07-05,2021-06-03,0.9748
2016-09-02,2020-04-20,0.9748
2020-04-20,2017-09-02,0.9748
2017-11-27,2022-10-19,0.9747
2017-11-27,2022-07-27,0.9747
2017-05-06,2020-04-24,0.9747
2020-10-12,2018-10-13,0.9746
2021-12-29,2022-07-03,0.9746
2022-07-03,2022-11-28,0.9746
2018-10-07,2020-10-07,0.9746
2021-01-11,2018-01-11,0.9746
2017-11-09,2017-03-24,0.9746
2021-06-08,2017-11-05,0.9746
2017-01-26,2020-04-17,0.9745
2018-02-14,2017-04-06,0.9745
2022-02-23,2020-04-09,0.9745
2018-02-12,2017-05-29,0.9745
2017-05-22,2016-07-05,0.9745
2017-11-27,2017-03-19,0.9745
2017-11-27,2017-07-27,0.9745
2020-01-24,2020-11-23,0.9745
2020-01-26,2020-11-25,0.9745
2017-04-24,2020-04-24,0.9744
2018-03-04,2022-03-04,0.9744
2020-10-19,2020-10-07,0.9744
2015-06-25,2014-12-25,0.9744
2021-12-29,2017-07-03,0.9743
2017-07-03,2022-11-28,0.9743
2017-11-09,2017-08-17,0.9743
2019-02-02,2016-02-02,0.9743
2017-02-21,2020-04-11,0.9743
2021-09-23,2016-07-07,0.9743
2021-09-08,2017-01-23,0.9743
2021-09-07,2017-01-23,0.9743
2022-04-22,2016-07-05,0.9743
2013-12-30,2015-01-30,0.9743
2016-07-23,2017-09-09,0.9742
2014-07-02,2013-12-02,0.9741
2016-07-07,2017-08-07,0.9741
2020-04-30,2017-01-07,0.974
2021-05-07,2021-07-22,0.974
2020-01-08,2020-11-07,0.974
2016-02-07,2019-02-07,0.9739
2016-02-17,2019-02-17,0.9739
2021-06-11,2021-08-13,0.9739
2017-01-12,2018-02-12,0.9739
2022-02-13,2021-08-13,0.9739
2014-12-13,2015-06-13,0.9739
2017-11-09,2016-11-23,0.9739
2017-11-09,2016-08-09,0.9739
2017-11-09,2022-10-24,0.9739
2015-05-24,2014-06-24,0.9738
2017-01-18,2018-02-18,0.9738
2014-12-11,2015-06-11,0.9738
2017-12-13,2020-02-13,0.9738
2015-07-31,2015-04-21,0.9738
2020-04-06,2021-09-16,0.9738
2020-04-30,2017-04-30,0.9738
2017-12-11,2018-03-11,0.9738
2015-04-18,2015-06-13,0.9737
2021-01-19,2018-01-19,0.9737
2014-06-20,2015-05-20,0.9737
2014-11-16,2013-12-16,0.9737
2017-01-14,2018-02-14,0.9737
2022-02-13,2017-08-13,0.9736
2015-06-26,2014-12-26,0.9736
2017-01-14,2018-07-06,0.9736
2017-04-06,2018-07-06,0.9736
2017-04-26,2018-02-05,0.9736
2021-12-12,2017-06-12,0.9736
2022-11-11,2017-06-12,0.9736
2017-10-10,2017-07-05,0.9736
2017-08-10,2017-07-05,0.9736
2018-10-16,2020-10-16,0.9736
2021-09-22,2016-07-05,0.9735
2016-09-22,2016-07-05,0.9735
2017-09-22,2016-07-05,0.9735
2021-09-01,2020-09-01,0.9735
2016-02-20,2019-02-20,0.9735
2017-12-08,2018-03-08,0.9735
2021-10-06,2022-10-06,0.9735
2017-12-02,2022-03-02,0.9734
2017-02-13,2021-06-11,0.9734
2021-09-22,2022-02-05,0.9734
2022-02-13,2017-02-13,0.9734
2019-04-18,2018-11-18,0.9734
2019-02-21,2019-02-20,0.9734
2014-08-21,2015-07-31,0.9733
2021-09-20,2020-04-02,0.9733
2018-07-04,2017-04-04,0.9733
2016-11-30,2022-01-19,0.9733
2016-11-30,2022-04-11,0.9733
2021-01-17,2018-01-17,0.9733
2021-08-29,2021-06-27,0.9733
2017-04-27,2018-02-04,0.9732
2022-04-27,2018-02-04,0.9732
2022-04-26,2018-02-05,0.9732
2014-08-21,2015-06-10,0.9731
2020-03-03,2020-01-03,0.9731
2022-10-20,2021-10-20,0.9731
2020-09-04,2021-09-04,0.9731
2018-02-18,2017-05-18,0.9731
2020-11-11,2020-03-12,0.9731
2015-02-18,2015-04-11,0.9731
2021-08-10,2017-11-05,0.9731
2016-09-16,2020-04-06,0.9731
2017-09-16,2020-04-06,0.9731
2015-06-03,2015-04-28,0.9731
2018-01-25,2021-01-25,0.9731
2015-01-24,2014-07-24,0.9731
2017-05-12,2018-02-26,0.9731
2020-03-16,2020-01-16,0.973
2016-07-23,2017-01-22,0.973
2022-10-19,2016-11-05,0.973
2022-07-27,2016-11-05,0.973
2020-08-30,2020-08-02,0.973
2018-09-12,2022-09-12,0.973
2018-10-05,2020-10-28,0.973
2017-05-07,2020-04-07,0.973
2018-02-11,2017-05-30,0.973
2020-04-10,2017-11-10,0.973
2017-11-13,2016-11-19,0.973
2022-01-05,2018-02-05,0.9729
2016-07-15,2017-08-15,0.9729
2021-08-05,2021-06-03,0.9729
2014-10-22,2015-09-22,0.9729
2018-02-25,2017-01-25,0.9729
2016-02-16,2019-02-16,0.9729
2020-01-07,2020-11-06,0.9728
2014-12-23,2015-06-23,0.9728
2017-03-07,2021-10-07,0.9728
2016-07-05,2022-01-09,0.9728
2021-06-11,2017-08-13,0.9727
2017-11-09,2017-07-09,0.9727
2016-10-09,2017-09-09,0.9727
2017-05-04,2020-04-29,0.9727
2020-04-29,2017-04-29,0.9727
2016-07-07,2021-08-07,0.9726
2021-09-18,2016-09-18,0.9726
2014-07-14,2015-01-14,0.9726
2016-07-31,2022-01-24,0.9725
2018-02-04,2017-01-04,0.9725
2015-01-24,2013-12-24,0.9725
2021-01-04,2018-01-04,0.9725
2020-01-10,2020-03-10,0.9724
2019-01-25,2018-10-27,0.9724
2014-12-17,2015-06-17,0.9724
2018-06-26,2020-06-26,0.9724
2014-11-20,2014-07-20,0.9724
2015-06-10,2015-04-21,0.9723
2021-01-12,2018-01-12,0.9723
2021-09-27,2017-01-04,0.9723
2017-12-17,2018-03-17,0.9723
2017-04-05,2017-05-28,0.9723
2017-01-22,2016-11-08,0.9722
2021-06-17,2020-04-10,0.9722
2018-10-03,2018-10-17,0.9722
2016-07-10,2022-02-10,0.9722
2018-02-09,2018-07-22,0.9722
2020-03-29,2018-12-29,0.9722
2020-04-11,2022-10-13,0.9722
2020-01-29,2020-11-28,0.9722
2020-03-26,2018-12-26,0.9722
2020-01-10,2020-11-09,0.9722
2017-01-05,2018-02-05,0.9721
2015-06-29,2014-12-29,0.9721
2018-03-17,2022-03-17,0.9721
2017-05-03,2018-02-07,0.9721
2016-11-05,2021-10-07,0.9721
2014-12-16,2015-06-16,0.9721
2014-10-05,2015-09-05,0.972
2021-12-26,2020-11-25,0.972
2020-11-25,2022-11-25,0.972
2017-04-09,2016-11-08,0.972
2017-01-17,2017-05-16,0.972
2013-12-29,2014-07-29,0.972
2017-04-28,2021-09-28,0.9719
2017-05-05,2021-09-28,0.9719
2015-01-05,2014-07-05,0.9719
2018-02-17,2017-01-17,0.9719
2017-01-06,2018-02-06,0.9719
2014-07-25,2014-11-25,0.9719
2015-06-10,2014-12-10,0.9719
2017-06-21,2020-11-20,0.9719
2018-02-07,2017-01-07,0.9719
2018-03-18,2017-12-18,0.9718
2017-09-19,2020-04-03,0.9718
2018-03-24,2017-12-24,0.9718
2018-02-08,2017-01-08,0.9718
2020-10-27,2018-10-27,0.9718
2018-03-09,2022-03-09,0.9718
2022-03-12,2020-02-12,0.9718
2014-05-20,2013-12-01,0.9717
2015-06-03,2014-12-03,0.9717
2017-05-20,2018-02-16,0.9717
2018-02-16,2017-04-08,0.9717
2018-02-11,2022-01-11,0.9717
2015-04-27,2014-12-04,0.9716
2017-04-20,2018-07-20,0.9716
2014-11-01,2013-12-01,0.9716
2016-02-15,2019-02-15,0.9716
2019-02-24,2016-02-24,0.9716
2017-03-24,2016-07-17,0.9716
2021-08-05,2016-07-05,0.9715
2020-04-22,2016-07-05,0.9715
2016-02-13,2019-02-13,0.9715
2018-03-18,2020-02-18,0.9715
2016-12-07,2020-11-06,0.9715
2017-01-06,2020-04-25,0.9715
2022-07-09,2017-11-09,0.9715
2017-05-16,2017-08-18,0.9715
2022-04-16,2016-07-30,0.9715
2014-11-22,2015-01-22,0.9715
2018-02-18,2017-04-10,0.9714
2019-04-16,2018-11-16,0.9714
2016-02-26,2019-02-26,0.9714
2021-09-19,2020-04-03,0.9714
2016-07-22,2017-02-22,0.9714
2016-10-07,2021-10-07,0.9713
2020-10-23,2018-10-23,0.9713
2022-10-24,2016-07-17,0.9713
2016-10-19,2021-10-07,0.9713
2017-03-23,2018-10-23,0.9713
2018-10-19,2020-10-19,0.9713
2017-04-17,2018-02-26,0.9713
2014-10-13,2014-05-13,0.9713
2017-11-09,2022-02-17,0.9713
2013-12-05,2014-07-05,0.9713
2021-09-25,2020-04-25,0.9712
2017-01-16,2018-02-16,0.9712
2015-06-18,2015-04-14,0.9712
2015-09-20,2013-12-01,0.9712
2014-07-14,2014-11-14,0.9712
2014-04-05,2014-06-17,0.9712
2018-03-04,2020-02-04,0.9712
2017-04-11,2018-02-19,0.9712
2017-04-19,2018-02-28,0.9712
2017-05-10,2020-04-18,0.9711
2021-12-03,2020-11-02,0.9711
2022-11-02,2020-11-02,0.9711
2016-02-05,2019-02-05,0.9711
2022-04-23,2017-02-07,0.9711
2018-02-25,2022-01-25,0.9711
2021-10-23,2018-10-23,0.9711
2019-11-19,2019-05-09,0.9711
2014-10-17,2015-09-17,0.9711
2015-04-17,2015-06-14,0.9711
2014-12-27,2015-06-27,0.971
2021-01-23,2018-01-23,0.971
2017-04-16,2016-07-30,0.971
2021-09-11,2020-04-11,0.971
2017-05-16,2017-02-18,0.971
2015-09-08,2014-10-08,0.971
2017-04-28,2022-04-28,0.971
2017-05-05,2022-04-28,0.971
2020-04-29,2021-09-29,0.9709
2016-12-21,2020-11-20,0.9709
2022-10-13,2018-10-13,0.9709
2020-03-21,2016-12-21,0.9709
2015-04-27,2014-08-27,0.9709
2018-10-23,2022-10-23,0.9708
2017-08-12,2016-10-18,0.9708
2017-11-27,2017-03-07,0.9708
2017-05-26,2017-01-14,0.9708
2017-05-26,2017-04-06,0.9708
2014-07-28,2013-12-28,0.9708
2014-07-06,2013-12-06,0.9708
2017-06-24,2020-11-23,0.9707
2020-01-04,2020-03-04,0.9707
2020-04-29,2017-01-02,0.9707
2018-02-01,2017-05-06,0.9707
2014-06-26,2015-05-26,0.9707
2015-01-28,2014-11-28,0.9707
2017-11-09,2016-07-17,0.9707
2018-02-07,2017-04-30,0.9707
2017-04-15,2018-02-23,0.9706
2017-05-15,2018-02-23,0.9706
2022-02-08,2021-09-25,0.9706
2017-08-22,2016-07-22,0.9706
2016-10-23,2018-10-23,0.9706
2015-06-17,2015-02-14,0.9706
2022-07-06,2016-10-18,0.9706
2014-10-05,2014-05-05,0.9706
2015-06-18,2014-12-18,0.9706
2018-02-14,2022-01-14,0.9706
2017-06-07,2020-11-06,0.9706
2020-10-30,2018-10-30,0.9706
2018-09-29,2022-09-29,0.9706
2022-01-14,2018-07-06,0.9705
2017-05-25,2020-04-25,0.9705
2017-04-25,2020-04-25,0.9705
2017-05-11,2018-02-19,0.9705
2018-02-01,2017-04-24,0.9705
2019-01-30,2018-10-15,0.9705
2022-10-20,2018-10-20,0.9705
2020-07-03,2021-07-23,0.9704
2020-11-15,2020-01-16,0.9704
2020-03-21,2022-11-20,0.9704
2020-03-21,2021-12-21,0.9704
2016-10-17,2017-11-01,0.9704
2014-05-07,2014-10-07,0.9704
2021-12-25,2020-11-24,0.9704
2022-11-24,2020-11-24,0.9704
2021-06-26,2018-10-23,0.9704
2020-11-25,2018-12-26,0.9704
2014-06-23,2015-05-23,0.9704
2014-11-20,2015-01-20,0.9703
2015-09-29,2014-10-29,0.9703
2020-10-22,2018-10-22,0.9703
2017-01-19,2018-02-19,0.9702
2015-01-14,2014-11-14,0.9702
2018-02-17,2017-04-13,0.9702
2020-07-17,2021-07-17,0.9702
2018-02-09,2017-01-09,0.9702
2018-02-11,2017-01-11,0.9702
2022-04-09,2017-09-09,0.9702
2020-04-13,2021-08-18,0.9702
2016-12-26,2020-11-25,0.9702
2017-08-28,2018-10-23,0.9702
2022-07-06,2017-02-12,0.9701
2014-08-21,2014-12-10,0.9701
2017-01-27,2018-02-27,0.9701
2016-07-02,2018-10-05,0.9701
2020-07-14,2021-07-14,0.9701
2017-05-09,2018-02-28,0.97
2018-12-12,2020-01-12,0.97
2022-01-06,2020-04-25,0.97
2020-10-13,2022-10-13,0.97
2022-11-17,2020-11-17,0.97
2020-11-17,2021-12-18,0.97
2017-02-06,2017-11-01,0.9699
2017-02-28,2018-10-23,0.9699
2021-08-10,2017-07-05,0.9699
2014-11-02,2013-12-02,0.9699
2017-05-25,2018-02-06,0.9699
2017-04-25,2018-02-06,0.9699
2020-10-02,2022-10-02,0.9699
2017-11-27,2016-10-07,0.9699
2022-10-19,2016-10-19,0.9699
2022-07-27,2016-10-19,0.9699
2021-12-23,2016-12-23,0.9699
2018-12-03,2020-03-03,0.9698
2020-10-04,2018-10-04,0.9698
2018-12-12,2020-03-12,0.9698
2014-10-20,2014-05-20,0.9698
2017-03-05,2020-10-05,0.9698
2022-10-12,2020-10-12,0.9698
2022-07-22,2020-10-12,0.9698
2017-06-26,2020-01-26,0.9698
2021-07-22,2020-07-02,0.9697
2020-01-26,2018-12-26,0.9697
2022-10-05,2018-10-05,0.9697
2020-10-23,2017-03-23,0.9697
2017-01-24,2018-02-23,0.9697
2014-07-18,2014-11-18,0.9697
2020-04-13,2017-04-13,0.9697
2017-06-26,2018-12-26,0.9697
2022-08-23,2020-12-23,0.9696
2015-02-03,2014-08-26,0.9696
2016-07-02,2020-10-28,0.9696
2017-01-28,2018-02-28,0.9696
2020-04-11,2017-03-12,0.9696
2020-04-11,2017-07-22,0.9696
2021-12-05,2020-11-04,0.9696
2022-11-04,2020-11-04,0.9696
2014-08-26,2015-06-05,0.9696
2018-02-04,2017-05-27,0.9696
2019-02-08,2016-02-08,0.9696
2018-10-12,2017-02-21,0.9695
2018-10-12,2017-08-21,0.9695
2018-10-12,2017-10-21,0.9695
2022-11-20,2020-11-20,0.9695
2021-12-21,2020-11-20,0.9695
2021-10-05,2020-10-28,0.9695
2020-11-13,2020-01-14,0.9695
2018-12-31,2020-03-31,0.9695
2017-06-21,2020-03-21,0.9695
2022-01-18,2018-02-18,0.9695
2014-12-04,2015-06-04,0.9695
2021-10-23,2020-10-23,0.9695
2014-12-10,2015-07-31,0.9695
2021-10-05,2018-10-05,0.9695
2017-12-05,2018-03-05,0.9695
2020-04-29,2022-04-29,0.9695
2017-01-28,2020-04-19,0.9695
2022-04-09,2016-11-08,0.9694
2017-12-04,2018-03-04,0.9694
2017-04-01,2018-02-20,0.9694
2017-05-02,2018-02-20,0.9694
2016-09-22,2017-01-09,0.9694
2017-09-22,2017-01-09,0.9694
2016-07-22,2021-08-22,0.9694
2020-10-05,2016-07-02,0.9694
2016-07-22,2021-06-20,0.9694
2019-02-12,2016-02-12,0.9694
2022-01-26,2020-04-17,0.9694
2020-04-11,2021-10-12,0.9694
2018-06-07,2022-06-07,0.9693
2022-11-21,2020-11-21,0.9693
2021-12-22,2020-11-21,0.9693
2020-08-30,2021-11-30,0.9693
2020-10-13,2022-10-12,0.9693
2020-10-13,2022-07-22,0.9693
2022-10-05,2020-10-28,0.9693
2014-12-10,2015-04-21,0.9693
2017-07-29,2018-10-05,0.9693
2020-11-01,2020-03-02,0.9693
2020-01-07,2018-12-07,0.9692
2021-08-12,2016-10-18,0.9692
2015-04-19,2015-06-12,0.9692
2017-04-27,2018-07-27,0.9692
2018-10-10,2018-07-10,0.9692
2017-03-17,2017-11-01,0.9692
2021-08-06,2017-11-01,0.9692
2016-11-03,2017-11-01,0.9692
2022-02-10,2017-07-05,0.9692
2016-08-26,2018-10-08,0.9692
2016-10-08,2018-10-08,0.9692
2016-10-26,2018-10-08,0.9692
2022-01-12,2022-04-04,0.9692
2020-10-05,2018-10-05,0.9691
2021-06-19,2020-04-11,0.9691
2022-01-22,2016-07-23,0.9691
2018-07-11,2017-01-19,0.9691
2018-07-11,2017-04-11,0.9691
2020-03-11,2020-11-10,0.9691
2018-10-14,2020-10-14,0.9691
2016-10-13,2018-10-13,0.9691
2020-10-05,2017-02-02,0.9691
2022-01-22,2018-02-22,0.9691
2018-07-10,2017-04-10,0.9691
2015-06-30,2014-12-30,0.9691
2022-10-13,2020-10-12,0.9691
2022-10-05,2020-10-05,0.9691
2020-10-05,2017-08-02,0.9691
2017-03-28,2020-10-28,0.9691
2018-02-24,2017-04-14,0.9691
2018-02-24,2017-05-14,0.9691
2020-11-10,2016-12-11,0.969
2021-10-20,2017-03-20,0.969
2017-03-28,2018-10-05,0.969
2017-05-26,2017-09-16,0.969
2017-07-25,2018-10-23,0.969
2015-06-17,2015-04-15,0.969
2020-04-08,2017-01-16,0.969
2020-04-08,2017-05-20,0.969
2020-04-08,2017-04-08,0.969
2020-04-29,2022-01-02,0.969
2017-02-17,2020-10-24,0.969
2017-03-24,2018-10-24,0.969
2013-12-18,2014-07-18,0.969
2021-08-05,2022-04-22,0.9689
2022-01-09,2017-04-22,0.9689
2021-06-08,2017-07-05,0.9689
2020-07-27,2018-08-27,0.9689
2018-02-06,2021-08-08,0.9689
2016-07-28,2018-10-23,0.9689
2015-04-25,2015-06-06,0.9689
2018-10-12,2016-10-13,0.9688
2018-10-12,2016-10-12,0.9688
2022-10-12,2018-10-13,0.9688
2022-07-22,2018-10-13,0.9688
2020-10-05,2021-10-05,0.9688
2020-10-05,2022-07-29,0.9688
2017-02-02,2020-10-28,0.9688
2020-10-13,2021-09-11,0.9688
2020-10-12,2021-08-21,0.9688
2017-07-29,2020-10-28,0.9688
2020-10-23,2022-10-23,0.9688
2018-10-05,2017-02-02,0.9688
2016-11-07,2018-10-23,0.9688
2022-07-25,2018-10-23,0.9688
2021-12-11,2020-11-10,0.9688
2020-11-10,2022-11-10,0.9688
2017-04-30,2018-07-30,0.9688
2017-08-02,2018-10-05,0.9688
2016-08-25,2018-10-23,0.9688
2022-04-27,2018-07-27,0.9688
2020-04-13,2016-07-18,0.9688
2014-10-09,2014-05-09,0.9688
2018-12-31,2020-11-30,0.9688
2015-09-18,2014-10-18,0.9687
2020-10-24,2021-08-17,0.9687
2018-10-24,2022-10-24,0.9687
2017-06-17,2020-11-16,0.9687
2022-01-13,2017-01-13,0.9687
2020-10-15,2018-10-15,0.9687
2017-11-08,2021-10-25,0.9687
2018-10-18,2022-10-18,0.9686
2022-04-06,2018-02-14,0.9686
2022-01-16,2018-02-16,0.9686
2022-04-08,2018-02-16,0.9686
2014-03-24,2015-09-22,0.9686
2016-02-03,2016-05-03,0.9686
2020-10-05,2021-10-28,0.9686
2017-03-05,2020-10-28,0.9686
2020-10-05,2017-07-29,0.9686
2019-02-14,2016-02-14,0.9686
2021-07-26,2020-07-06,0.9686
2018-10-12,2021-08-21,0.9686
2022-04-06,2018-07-06,0.9686
2017-03-05,2018-10-05,0.9686
2020-03-30,2020-11-29,0.9686
2017-05-09,2020-04-19,0.9686
2018-07-11,2020-10-12,0.9685
2015-06-25,2015-04-07,0.9685
2018-02-09,2017-05-22,0.9685
2018-02-09,2017-04-22,0.9685
2018-10-10,2020-10-10,0.9685
2013-12-14,2014-11-14,0.9685
2021-12-24,2020-11-23,0.9685
2022-11-23,2020-11-23,0.9685
2022-02-06,2017-11-01,0.9685
2018-11-24,2021-11-24,0.9685
2016-09-13,2017-05-16,0.9685
2017-09-13,2017-05-16,0.9685
2016-10-27,2020-10-27,0.9685
2018-02-11,2017-04-03,0.9685
2022-04-23,2021-06-05,0.9685
2018-12-04,2020-03-04,0.9685
2022-04-22,2017-04-22,0.9684
2017-11-13,2017-07-13,0.9684
2014-10-09,2015-09-09,0.9684
2017-05-11,2018-07-11,0.9684
2020-11-09,2017-06-10,0.9684
2016-07-29,2018-10-07,0.9684
2020-10-24,2016-07-17,0.9684
2017-05-04,2018-02-02,0.9684
2018-02-02,2017-04-29,0.9684
2017-09-11,2018-10-13,0.9684
2016-09-11,2018-10-13,0.9684
2016-08-29,2020-10-05,0.9684
2020-10-05,2017-03-28,0.9684
2021-10-28,2020-10-28,0.9684
2017-05-26,2021-09-16,0.9684
2022-02-21,2018-10-13,0.9684
2015-09-30,2014-10-30,0.9684
2017-01-22,2017-09-09,0.9684
2017-05-08,2018-07-20,0.9684
2017-08-02,2020-10-28,0.9683
2016-12-25,2020-11-24,0.9683
